GEO_ID,STATE,NAME,Local Tax rate state average,Local Tax Rate
0500000US38073,North Dakota,"Ransom County, North Dakota",1.56%,1.5
0500000US38075,North Dakota,"Renville County, North Dakota",1.56%,1.526
0500000US38077,North Dakota,"Richland County, North Dakota",1.56%,1.526
0500000US38079,North Dakota,"Rolette County, North Dakota",1.56%,1.505
0500000US38081,North Dakota,"Sargent County, North Dakota",1.56%,1.668
0500000US38085,North Dakota,"Sioux County, North Dakota",1.56%,1.537
0500000US38089,North Dakota,"Stark County, North Dakota",1.56%,1.551
0500000US38091,North Dakota,"Steele County, North Dakota",1.56%,1.498
0500000US38093,North Dakota,"Stutsman County, North Dakota",1.56%,1.604
0500000US38095,North Dakota,"Towner County, North Dakota",1.56%,1.516
0500000US38097,North Dakota,"Traill County, North Dakota",1.56%,1.549
0500000US38099,North Dakota,"Walsh County, North Dakota",1.56%,1.572
0500000US38101,North Dakota,"Ward County, North Dakota",1.56%,1.584
0500000US38103,North Dakota,"Wells County, North Dakota",1.56%,1.565
0500000US38105,North Dakota,"Williams County, North Dakota",1.56%,1.461
0500000US38033,North Dakota,"Golden Valley County, North Dakota",1.56%,1.648
0500000US38007,North Dakota,"Billings County, North Dakota",1.56%,1.556
0500000US38083,North Dakota,"Sheridan County, North Dakota",1.56%,1.604
0500000US38087,North Dakota,"Slope County, North Dakota",1.56%,1.548
0500000US38065,North Dakota,"Oliver County, North Dakota",1.56%,1.486
0500000US39001,Ohio,"Adams County, Ohio",1.35%,1.38
0500000US39003,Ohio,"Allen County, Ohio",1.35%,1.285
0500000US39005,Ohio,"Ashland County, Ohio",1.35%,1.419
0500000US39007,Ohio,"Ashtabula County, Ohio",1.35%,1.399
0500000US39009,Ohio,"Athens County, Ohio",1.35%,1.346
0500000US39011,Ohio,"Auglaize County, Ohio",1.35%,1.31
0500000US39013,Ohio,"Belmont County, Ohio",1.35%,1.449
0500000US39015,Ohio,"Brown County, Ohio",1.35%,1.307
0500000US39017,Ohio,"Butler County, Ohio",1.35%,1.364
0500000US39019,Ohio,"Carroll County, Ohio",1.35%,1.377
0500000US39021,Ohio,"Champaign County, Ohio",1.35%,1.338
0500000US39023,Ohio,"Clark County, Ohio",1.35%,1.373
0500000US39025,Ohio,"Clermont County, Ohio",1.35%,1.307
0500000US39027,Ohio,"Clinton County, Ohio",1.35%,1.349
0500000US39029,Ohio,"Columbiana County, Ohio",1.35%,1.273
0500000US39031,Ohio,"Coshocton County, Ohio",1.35%,1.393
0500000US39033,Ohio,"Crawford County, Ohio",1.35%,1.281
0500000US39035,Ohio,"Cuyahoga County, Ohio",1.35%,1.368
0500000US39037,Ohio,"Darke County, Ohio",1.35%,1.368
0500000US39039,Ohio,"Defiance County, Ohio",1.35%,1.49
0500000US39041,Ohio,"Delaware County, Ohio",1.35%,1.328
0500000US39043,Ohio,"Erie County, Ohio",1.35%,1.532
0500000US39045,Ohio,"Fairfield County, Ohio",1.35%,1.431
0500000US39047,Ohio,"Fayette County, Ohio",1.35%,1.374
0500000US39049,Ohio,"Franklin County, Ohio",1.35%,1.323
0500000US39051,Ohio,"Fulton County, Ohio",1.35%,1.292
0500000US39053,Ohio,"Gallia County, Ohio",1.35%,1.301
0500000US39055,Ohio,"Geauga County, Ohio",1.35%,1.291
0500000US39057,Ohio,"Greene County, Ohio",1.35%,1.294
0500000US39059,Ohio,"Guernsey County, Ohio",1.35%,1.38
0500000US39061,Ohio,"Hamilton County, Ohio",1.35%,1.382
0500000US39063,Ohio,"Hancock County, Ohio",1.35%,1.372
0500000US39065,Ohio,"Hardin County, Ohio",1.35%,1.297
0500000US39067,Ohio,"Harrison County, Ohio",1.35%,1.275
0500000US39069,Ohio,"Henry County, Ohio",1.35%,1.321
0500000US39071,Ohio,"Highland County, Ohio",1.35%,1.382
0500000US39073,Ohio,"Hocking County, Ohio",1.35%,1.302
0500000US39075,Ohio,"Holmes County, Ohio",1.35%,1.385
0500000US39077,Ohio,"Huron County, Ohio",1.35%,1.238
0500000US39079,Ohio,"Jackson County, Ohio",1.35%,1.324
0500000US39081,Ohio,"Jefferson County, Ohio",1.35%,1.351
0500000US39083,Ohio,"Knox County, Ohio",1.35%,1.376
0500000US39085,Ohio,"Lake County, Ohio",1.35%,1.301
0500000US39087,Ohio,"Lawrence County, Ohio",1.35%,1.341
0500000US39089,Ohio,"Licking County, Ohio",1.35%,1.361
0500000US39091,Ohio,"Logan County, Ohio",1.35%,1.284
0500000US39093,Ohio,"Lorain County, Ohio",1.35%,1.337
0500000US39095,Ohio,"Lucas County, Ohio",1.35%,1.314
0500000US39097,Ohio,"Madison County, Ohio",1.35%,1.351
0500000US39099,Ohio,"Mahoning County, Ohio",1.35%,1.377
0500000US39101,Ohio,"Marion County, Ohio",1.35%,1.388
0500000US39103,Ohio,"Medina County, Ohio",1.35%,1.339
0500000US39105,Ohio,"Meigs County, Ohio",1.35%,1.28
0500000US39107,Ohio,"Mercer County, Ohio",1.35%,1.336
0500000US39109,Ohio,"Miami County, Ohio",1.35%,1.407
0500000US39111,Ohio,"Monroe County, Ohio",1.35%,1.42
0500000US39113,Ohio,"Montgomery County, Ohio",1.35%,1.322
0500000US39115,Ohio,"Morgan County, Ohio",1.35%,1.404
0500000US39117,Ohio,"Morrow County, Ohio",1.35%,1.379
0500000US39119,Ohio,"Muskingum County, Ohio",1.35%,1.366
0500000US39121,Ohio,"Noble County, Ohio",1.35%,1.336
0500000US39123,Ohio,"Ottawa County, Ohio",1.35%,1.332
0500000US39125,Ohio,"Paulding County, Ohio",1.35%,1.431
0500000US39127,Ohio,"Perry County, Ohio",1.35%,1.31
0500000US39129,Ohio,"Pickaway County, Ohio",1.35%,1.284
0500000US39131,Ohio,"Pike County, Ohio",1.35%,1.28
0500000US39133,Ohio,"Portage County, Ohio",1.35%,1.383
0500000US39135,Ohio,"Preble County, Ohio",1.35%,1.493
0500000US39137,Ohio,"Putnam County, Ohio",1.35%,1.386
0500000US39139,Ohio,"Richland County, Ohio",1.35%,1.355
0500000US39141,Ohio,"Ross County, Ohio",1.35%,1.388
0500000US39143,Ohio,"Sandusky County, Ohio",1.35%,1.44
0500000US39145,Ohio,"Scioto County, Ohio",1.35%,1.295
0500000US39147,Ohio,"Seneca County, Ohio",1.35%,1.26
0500000US39149,Ohio,"Shelby County, Ohio",1.35%,1.348
0500000US39151,Ohio,"Stark County, Ohio",1.35%,1.387
0500000US39153,Ohio,"Summit County, Ohio",1.35%,1.298
0500000US39155,Ohio,"Trumbull County, Ohio",1.35%,1.355
0500000US39157,Ohio,"Tuscarawas County, Ohio",1.35%,1.337
0500000US39159,Ohio,"Union County, Ohio",1.35%,1.365
0500000US39161,Ohio,"Van Wert County, Ohio",1.35%,1.397
0500000US39163,Ohio,"Vinton County, Ohio",1.35%,1.455
0500000US39165,Ohio,"Warren County, Ohio",1.35%,1.309
0500000US39167,Ohio,"Washington County, Ohio",1.35%,1.326
0500000US39169,Ohio,"Wayne County, Ohio",1.35%,1.399
0500000US39171,Ohio,"Williams County, Ohio",1.35%,1.293
0500000US39173,Ohio,"Wood County, Ohio",1.35%,1.247
0500000US39175,Ohio,"Wyandot County, Ohio",1.35%,1.278
0500000US40001,Oklahoma,"Adair County, Oklahoma",4.27%,4.285
0500000US40003,Oklahoma,"Alfalfa County, Oklahoma",4.27%,3.98
0500000US40005,Oklahoma,"Atoka County, Oklahoma",4.27%,4.302
0500000US40007,Oklahoma,"Beaver County, Oklahoma",4.27%,4.212
0500000US40009,Oklahoma,"Beckham County, Oklahoma",4.27%,4.024
0500000US40011,Oklahoma,"Blaine County, Oklahoma",4.27%,4.144
0500000US40013,Oklahoma,"Bryan County, Oklahoma",4.27%,4.483
0500000US40015,Oklahoma,"Caddo County, Oklahoma",4.27%,4.14
0500000US40017,Oklahoma,"Canadian County, Oklahoma",4.27%,4.313
0500000US40019,Oklahoma,"Carter County, Oklahoma",4.27%,4.319
0500000US40021,Oklahoma,"Cherokee County, Oklahoma",4.27%,4.522
0500000US40023,Oklahoma,"Choctaw County, Oklahoma",4.27%,4.36
0500000US40025,Oklahoma,"Cimarron County, Oklahoma",4.27%,4.135
0500000US40027,Oklahoma,"Cleveland County, Oklahoma",4.27%,4.266
0500000US40029,Oklahoma,"Coal County, Oklahoma",4.27%,4.437
0500000US40031,Oklahoma,"Comanche County, Oklahoma",4.27%,4.473
0500000US40033,Oklahoma,"Cotton County, Oklahoma",4.27%,4.084
0500000US40035,Oklahoma,"Craig County, Oklahoma",4.27%,4.351
0500000US40037,Oklahoma,"Creek County, Oklahoma",4.27%,4.351
0500000US40039,Oklahoma,"Custer County, Oklahoma",4.27%,4.441
0500000US40041,Oklahoma,"Delaware County, Oklahoma",4.27%,4.202
0500000US40043,Oklahoma,"Dewey County, Oklahoma",4.27%,4.456
0500000US40045,Oklahoma,"Ellis County, Oklahoma",4.27%,4.454
0500000US40047,Oklahoma,"Garfield County, Oklahoma",4.27%,4.347
0500000US40049,Oklahoma,"Garvin County, Oklahoma",4.27%,4.189
0500000US40051,Oklahoma,"Grady County, Oklahoma",4.27%,4.086
0500000US40053,Oklahoma,"Grant County, Oklahoma",4.27%,4.304
0500000US40055,Oklahoma,"Greer County, Oklahoma",4.27%,3.843
0500000US40057,Oklahoma,"Harmon County, Oklahoma",4.27%,3.926
0500000US40059,Oklahoma,"Harper County, Oklahoma",4.27%,4.287
0500000US40061,Oklahoma,"Haskell County, Oklahoma",4.27%,4.445
0500000US40063,Oklahoma,"Hughes County, Oklahoma",4.27%,4.306
0500000US40065,Oklahoma,"Jackson County, Oklahoma",4.27%,4.302
0500000US40067,Oklahoma,"Jefferson County, Oklahoma",4.27%,4.195
0500000US40069,Oklahoma,"Johnston County, Oklahoma",4.27%,4.178
0500000US40071,Oklahoma,"Kay County, Oklahoma",4.27%,4.477
0500000US40073,Oklahoma,"Kingfisher County, Oklahoma",4.27%,4.118
0500000US40075,Oklahoma,"Kiowa County, Oklahoma",4.27%,4.569
0500000US40077,Oklahoma,"Latimer County, Oklahoma",4.27%,4.157
0500000US40079,Oklahoma,"Le Flore County, Oklahoma",4.27%,4.247
0500000US40081,Oklahoma,"Lincoln County, Oklahoma",4.27%,4.084
0500000US40083,Oklahoma,"Logan County, Oklahoma",4.27%,4.597
0500000US40085,Oklahoma,"Love County, Oklahoma",4.27%,4.15
0500000US40087,Oklahoma,"McClain County, Oklahoma",4.27%,4.24
0500000US40089,Oklahoma,"McCurtain County, Oklahoma",4.27%,4.304
0500000US40091,Oklahoma,"McIntosh County, Oklahoma",4.27%,4.306
0500000US40093,Oklahoma,"Major County, Oklahoma",4.27%,4.283
0500000US40095,Oklahoma,"Marshall County, Oklahoma",4.27%,4.031
0500000US40097,Oklahoma,"Mayes County, Oklahoma",4.27%,4.375
0500000US40099,Oklahoma,"Murray County, Oklahoma",4.27%,4.469
0500000US40101,Oklahoma,"Muskogee County, Oklahoma",4.27%,4.078
0500000US40103,Oklahoma,"Noble County, Oklahoma",4.27%,4.379
0500000US40105,Oklahoma,"Nowata County, Oklahoma",4.27%,4.153
0500000US40107,Oklahoma,"Okfuskee County, Oklahoma",4.27%,4.225
0500000US40109,Oklahoma,"Oklahoma County, Oklahoma",4.27%,4.449
0500000US40111,Oklahoma,"Okmulgee County, Oklahoma",4.27%,4.475
0500000US40113,Oklahoma,"Osage County, Oklahoma",4.27%,4.266
0500000US40115,Oklahoma,"Ottawa County, Oklahoma",4.27%,4.33
0500000US40117,Oklahoma,"Pawnee County, Oklahoma",4.27%,4.285
0500000US40119,Oklahoma,"Payne County, Oklahoma",4.27%,4.272
0500000US40121,Oklahoma,"Pittsburg County, Oklahoma",4.27%,4.225
0500000US40123,Oklahoma,"Pontotoc County, Oklahoma",4.27%,4.281
0500000US40125,Oklahoma,"Pottawatomie County, Oklahoma",4.27%,4.187
0500000US40127,Oklahoma,"Pushmataha County, Oklahoma",4.27%,4.01
0500000US40129,Oklahoma,"Roger Mills County, Oklahoma",4.27%,3.881
0500000US40131,Oklahoma,"Rogers County, Oklahoma",4.27%,4.157
0500000US40133,Oklahoma,"Seminole County, Oklahoma",4.27%,4.123
0500000US40135,Oklahoma,"Sequoyah County, Oklahoma",4.27%,4.477
0500000US40137,Oklahoma,"Stephens County, Oklahoma",4.27%,4.392
0500000US40139,Oklahoma,"Texas County, Oklahoma",4.27%,4.473
0500000US40141,Oklahoma,"Tillman County, Oklahoma",4.27%,4.236
0500000US40143,Oklahoma,"Tulsa County, Oklahoma",4.27%,4.407
0500000US40145,Oklahoma,"Wagoner County, Oklahoma",4.27%,4.336
0500000US40147,Oklahoma,"Washington County, Oklahoma",4.27%,4.255
0500000US40149,Oklahoma,"Washita County, Oklahoma",4.27%,4.398
0500000US40151,Oklahoma,"Woods County, Oklahoma",4.27%,4.387
0500000US40153,Oklahoma,"Woodward County, Oklahoma",4.27%,4.106
0500000US41001,Oregon,"Baker County, Oregon",None,None
0500000US41003,Oregon,"Benton County, Oregon",None,None
0500000US41005,Oregon,"Clackamas County, Oregon",None,None
0500000US41007,Oregon,"Clatsop County, Oregon",None,None
0500000US41009,Oregon,"Columbia County, Oregon",None,None
0500000US41011,Oregon,"Coos County, Oregon",None,None
0500000US41013,Oregon,"Crook County, Oregon",None,None
0500000US41015,Oregon,"Curry County, Oregon",None,None
0500000US41017,Oregon,"Deschutes County, Oregon",None,None
0500000US41019,Oregon,"Douglas County, Oregon",None,None
0500000US41023,Oregon,"Grant County, Oregon",None,None
0500000US41025,Oregon,"Harney County, Oregon",None,None
0500000US41027,Oregon,"Hood River County, Oregon",None,None
0500000US41029,Oregon,"Jackson County, Oregon",None,None
0500000US41031,Oregon,"Jefferson County, Oregon",None,None
0500000US41033,Oregon,"Josephine County, Oregon",None,None
0500000US41035,Oregon,"Klamath County, Oregon",None,None
0500000US41037,Oregon,"Lake County, Oregon",None,None
0500000US41039,Oregon,"Lane County, Oregon",None,None
0500000US41041,Oregon,"Lincoln County, Oregon",None,None
0500000US41043,Oregon,"Linn County, Oregon",None,None
0500000US41045,Oregon,"Malheur County, Oregon",None,None
0500000US41047,Oregon,"Marion County, Oregon",None,None
0500000US41049,Oregon,"Morrow County, Oregon",None,None
0500000US41051,Oregon,"Multnomah County, Oregon",None,None
0500000US41053,Oregon,"Polk County, Oregon",None,None
0500000US41057,Oregon,"Tillamook County, Oregon",None,None
0500000US41059,Oregon,"Umatilla County, Oregon",None,None
0500000US41061,Oregon,"Union County, Oregon",None,None
0500000US41063,Oregon,"Wallowa County, Oregon",None,None
0500000US41065,Oregon,"Wasco County, Oregon",None,None
0500000US41067,Oregon,"Washington County, Oregon",None,None
0500000US41071,Oregon,"Yamhill County, Oregon",None,None
0500000US41069,Oregon,"Wheeler County, Oregon",None,None
0500000US41021,Oregon,"Gilliam County, Oregon",None,None
0500000US41055,Oregon,"Sherman County, Oregon",None,None
0500000US42001,Pennsylvania,"Adams County, Pennsylvania",0.34%,0.342
0500000US42003,Pennsylvania,"Allegheny County, Pennsylvania",0.34%,0.324
0500000US42005,Pennsylvania,"Armstrong County, Pennsylvania",0.34%,0.349
0500000US42007,Pennsylvania,"Beaver County, Pennsylvania",0.34%,0.339
0500000US42009,Pennsylvania,"Bedford County, Pennsylvania",0.34%,0.326
0500000US42011,Pennsylvania,"Berks County, Pennsylvania",0.34%,0.347
0500000US42013,Pennsylvania,"Blair County, Pennsylvania",0.34%,0.348
0500000US42015,Pennsylvania,"Bradford County, Pennsylvania",0.34%,0.32
0500000US42017,Pennsylvania,"Bucks County, Pennsylvania",0.34%,0.369
0500000US42019,Pennsylvania,"Butler County, Pennsylvania",0.34%,0.347
0500000US42021,Pennsylvania,"Cambria County, Pennsylvania",0.34%,0.338
0500000US42023,Pennsylvania,"Cameron County, Pennsylvania",0.34%,0.352
0500000US42025,Pennsylvania,"Carbon County, Pennsylvania",0.34%,0.33
0500000US42027,Pennsylvania,"Centre County, Pennsylvania",0.34%,0.343
0500000US42029,Pennsylvania,"Chester County, Pennsylvania",0.34%,0.322
0500000US42031,Pennsylvania,"Clarion County, Pennsylvania",0.34%,0.348
0500000US42033,Pennsylvania,"Clearfield County, Pennsylvania",0.34%,0.349
0500000US42035,Pennsylvania,"Clinton County, Pennsylvania",0.34%,0.343
0500000US42037,Pennsylvania,"Columbia County, Pennsylvania",0.34%,0.343
0500000US42039,Pennsylvania,"Crawford County, Pennsylvania",0.34%,0.344
0500000US42041,Pennsylvania,"Cumberland County, Pennsylvania",0.34%,0.338
0500000US42043,Pennsylvania,"Dauphin County, Pennsylvania",0.34%,0.354
0500000US42045,Pennsylvania,"Delaware County, Pennsylvania",0.34%,0.347
0500000US42047,Pennsylvania,"Elk County, Pennsylvania",0.34%,0.346
0500000US42049,Pennsylvania,"Erie County, Pennsylvania",0.34%,0.326
0500000US42051,Pennsylvania,"Fayette County, Pennsylvania",0.34%,0.358
0500000US42053,Pennsylvania,"Forest County, Pennsylvania",0.34%,0.325
0500000US42055,Pennsylvania,"Franklin County, Pennsylvania",0.34%,0.34
0500000US42057,Pennsylvania,"Fulton County, Pennsylvania",0.34%,0.338
0500000US42059,Pennsylvania,"Greene County, Pennsylvania",0.34%,0.352
0500000US42061,Pennsylvania,"Huntingdon County, Pennsylvania",0.34%,0.337
0500000US42063,Pennsylvania,"Indiana County, Pennsylvania",0.34%,0.369
0500000US42065,Pennsylvania,"Jefferson County, Pennsylvania",0.34%,0.342
0500000US42067,Pennsylvania,"Juniata County, Pennsylvania",0.34%,0.344
0500000US42069,Pennsylvania,"Lackawanna County, Pennsylvania",0.34%,0.321
0500000US42071,Pennsylvania,"Lancaster County, Pennsylvania",0.34%,0.352
0500000US42073,Pennsylvania,"Lawrence County, Pennsylvania",0.34%,0.33
0500000US42075,Pennsylvania,"Lebanon County, Pennsylvania",0.34%,0.349
0500000US42077,Pennsylvania,"Lehigh County, Pennsylvania",0.34%,0.326
0500000US42079,Pennsylvania,"Luzerne County, Pennsylvania",0.34%,0.338
0500000US42081,Pennsylvania,"Lycoming County, Pennsylvania",0.34%,0.309
0500000US42083,Pennsylvania,"McKean County, Pennsylvania",0.34%,0.353
0500000US42085,Pennsylvania,"Mercer County, Pennsylvania",0.34%,0.332
0500000US42087,Pennsylvania,"Mifflin County, Pennsylvania",0.34%,0.343
0500000US42089,Pennsylvania,"Monroe County, Pennsylvania",0.34%,0.343
